delivery_date,vehicle_registration_number,product_name,product_item_name,quantity,weight
2026-01-15,KCN 315G,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-15,kcr 384a,Nala Instant Noodles - Chicken Flavour,120g x 20 packets,1.0,2.6
2026-01-15,KCN 315G,Dasani Water,500ml x 12pcs,2.0,12.0
2026-01-15,KCY 427Y,Eveready Heavy Duty Batteries -Blue,	6 Pairs X 2pcs (D),2.0,2.14
2026-01-15,KAY 414M,Caramella,1pkt x 80pcs,2.0,0.3
2026-01-15,KCR 383A,Predator Gold Energy Drink,400ml x 12pcs,61.0,292.8
2026-01-15,KCN 315G,Kensalt,500g x 40pcs,3.0,60.0
2026-01-15,KCR 378A,Nuvita Vitamilk,30 packets x 10pcs,3.0,2.79
2026-01-15,KCR 383A,Soko Maize Flour,1kg x 24 Packets,2.0,48.0
2026-01-15,KAY 414M,Classic Lily Fresh Detergent Powder,1 kg X 1 Pc,6.0,6.0
2026-01-15,KCN 315G,Fanta Blackcurrant,2L x 6pcs,5.0,60.0
2026-01-15,KDD 288Y,Coca-Cola,350ml x 12pcs,20.0,84.0
2026-01-15,KCQ 720Y,Royco Mchuzi Mix - Chicken Original,7g x 24 sachets (2 strips),5.0,1.0
2026-01-15,KCE 477L,Sprite,2L x 6pcs,4.0,48.0
2026-01-15,KCR 385a,Nuvita Corn Puffs Barbeque,12.5g x 30 packets,2.0,2.0
2026-01-15,KBS 871Z,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-01-15,KCL 309P,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,13.0,31.2
2026-01-15,KCY 042Y,Blue Band Margarine Original,100g x 2 tubs,0.0,0.0
2026-01-15,KAY 414M,Classic Lily Fresh Detergent Powder,100gm X 12 Pc(2 strip),1.0,1.2
2026-01-15,Kbn 692W,Dasani Water,500ml x 12pcs,1.0,6.0
2026-01-15,KCX 077s,Sossi Beef Chunks,35g x 12 packets,2.0,0.84
2026-01-15,kcr 384a,Ariel Fresh Floral Clean,70g x 12 pcs(2Strips),0.0,0.0
2026-01-15,KBT 141D,Soko Maize Flour,2kg x 12 pkts - Bale,2.0,48.0
2026-01-15,KCR 380A,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),3.0,6.6
2026-01-15,KCR 385a,Nuvita Malt & Milk Biscuits,30 packets x 10pcs,1.0,0.92
2026-01-15,KDD 288Y,Kensalt,500g x 40pcs,1.0,20.0
2026-01-15,kcr 384a,Butter Scotch,1pkt x 80pcs,3.0,0.42000000000000004
2026-01-15,KAY 414M,Fanta Blackcurrant,2L x 6pcs,2.0,24.0
2026-01-15,KBS 419T,Prestige Margarine Original,250g x 2 tubs,1.0,0.5
2026-01-15,KCE 477L,Kabras Sugar,2kg x 10 Packets,1.0,20.0
2026-01-15,KCE 477L,Narumoro Whole Milk,ESL 21pcs x 200ml,3.0,12.600000000000001
2026-01-15,KCR 378A,Coca-Cola,2L x 6pcs,7.0,84.0
2026-01-15,KCQ 720Y,SunVeat Nice Biscuits,30 packets x 10pcs,1.0,1.2
2026-01-15,KCX 077s,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,3.0,2.4
2026-01-15,KCR 381a,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-01-15,KCR 385a,Biryani Rice,Flamingo -25 KG,2.0,50.0
2026-01-15,KDH 265A,Cadbury Dairy Milk Chocolate,9g x 16pcs,1.0,0.14
2026-01-15,KCR 383A,Mount Kenya Milk,ESL 18pcs x 500ml,59.0,531.0
2026-01-15,KCR 398A,MacCoffee Classic,1.6g x 72pcs,1.0,0.12
2026-01-15,KBS 419T,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-01-15,KBS 016T,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-01-15,KDD 288Y,Nuvita Coconut Biscuits,72 packets x 4pcs,1.0,0.92
2026-01-15,KCU 273E,Nuvita Vitamilk,60x5pcs Carton,1.0,1.38
2026-01-15,KCR 383A,Colgate Regular,35g x 12pcs,1.0,0.42
2026-01-15,KCR 381a,MacCoffee  Kenyan Kahawa,25g x 12pcs,1.0,0.3
2026-01-15,KCR 381a,Mount Kenya Milk,ESL 18pcs x 500ml,50.0,450.0
2026-01-15,KCY 427Y,Ribena Blackcurrant,250ml x 12 packets,1.0,3.56
2026-01-15,KCY 427Y,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,1.0,10.0
2026-01-15,KCN 315G,Fanta Orange,350ml x 12pcs,4.0,16.8
2026-01-15,KBT 141D,Fanta Blackcurrant,350ml x 12pcs,7.0,29.4
2026-01-15,KCX 077s,Royco Pilau Masala Spice,10g x 24 sachets (2 strips),1.0,0.24
2026-01-15,KCX 077s,Unga wa Dola Home Baking Flour,2kg x 12 pkts Bale,2.0,48.0
2026-01-15,KCQ 720Y,Kensalt,200gm x 30,2.0,12.0
2026-01-15,KCE 477L,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-01-15,KCR 378A,Sta-Soft,Lavender Dream 20ml x 24pcs,1.0,0.48
2026-01-15,KCR 385a,Soko Home Baking Flour,2kg x 12 pkts - Bale,5.0,120.0
2026-01-15,KBS 016T,Fanta Blackcurrant,500ml x 12pcs,2.0,12.0
2026-01-15,KDK 404Q,Sossi Beef Chunks,70g x 12 packets,2.0,1.68
2026-01-15,Kbn 692W,Zing Tropical Twist,1pkt x 50pcs,3.0,0.81
2026-01-15,kcr 384a,Fanta Orange,2L x 6pcs,10.0,120.0
2026-01-15,KCR 385a,Soko Maize Flour,2kg x 12 pkts - Bale,15.0,360.0
2026-01-15,KCR 378A,Ajab Home Baking Flour,2kg x 12 Packets,13.0,312.0
2026-01-15,KDH 265A,Royco Beef Cubes,4g x 40 cubes x 2 packs,0.0,0.0
2026-01-15,KBT 141D,Royco Mchuzi Mix - Chicken Original,7g x 24 sachets (2 strips),2.0,0.4
2026-01-15,KBT 141D,MacCoffee Classic,1.6g x 72pcs,1.0,0.12
2026-01-15,KCX 077s,Ting Ting Passion,1pkt x 50pcs,4.0,1.68
2026-01-15,KCE 477L,Big Giant Assorted Tongue Painter,1pkt x 50pcs,1.0,1.1
2026-01-15,KCR 385a,Sprite,350ml x 12pcs,1.0,4.2
2026-01-15,KDH 265A,Fanta Orange,500ml x 12pcs,1.0,6.0
2026-01-15,KBS 419T,Lanzo Bath Soap,Assorted 200g x 6 pcs,1.0,1.2
2026-01-15,KCY 427Y,Mount Kenya Milk,ESL 21pcs x 200ml,12.0,50.4
2026-01-15,KDK 404Q,Sunveat Wafers Assorted,15g x 72pcs,2.0,2.4
2026-01-15,KCR 381a,Fresh Cool Gum,Assorted 4's 1pkt x 25pcs,1.0,0.14
2026-01-15,KCR 381a,Royco Mchuzi Mix - Beef Original,5g x 24 sachets (2 strips),1.0,0.5
2026-01-15,KCR 385a,Wrigley's P.K Chewing Gum,Menthol 1pkt x 50pcs,1.0,0.28
2026-01-15,KDK 404Q,Nutrameal Sugar ,250g x 40 packets,4.0,40.0
2026-01-15,KDK 404Q,Soko Maize Flour,2kg x 12 pkts - Bale,2.0,48.0
2026-01-15,KCR 378A,Kensalt,1kg x 20pcs,2.0,40.0
2026-01-15,KCR 385a,Predator Gold Energy Drink,400ml x 12pcs,26.0,124.8
2026-01-15,KCR 383A,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-01-15,KCL 309P,Biryani Rice,Flamingo -25 KG,1.0,25.0
2026-01-15,KBS 419T,Brown Sugar,50kg sack,3.0,150.0
2026-01-15,KCY 427Y,Coca-Cola,1L x 12pcs,4.0,48.8
2026-01-15,KCQ 720Y,Coca-Cola,2L x 6pcs,10.0,120.0
2026-01-15,KCE 477L,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,2.0,1.0
2026-01-15,KDH 265A,Power Play  Energy Drink,400ml x 12pcs,4.0,19.2
2026-01-15,KCR 383A,SunVeat Koko Coffee Biscuits,60 x 4pcs,1.0,1.0
2026-01-15,KCQ 720Y,Salit Cooking Oil,20 Litres,4.0,80.0
2026-01-15,KBS 871Z,Coca-Cola,500ml x 12pcs,1.0,6.0
2026-01-15,KBS 871Z,Coca-Cola,350ml x 12pcs,5.0,21.0
2026-01-15,KCR 385a,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,7.0,9.94
2026-01-15,KCQ 720Y,Quencher Warner Brothers Juice,Assorted - 250ml x 12 packets,1.0,3.2
2026-01-15,KBT 141D,Coca-Cola,2L x 6pcs,14.0,168.0
2026-01-15,KDD 288Y,Coca-Cola,1L x 12pcs,15.0,183.0
2026-01-15,KBS 419T,Nuvita Vitamilk,30 packets x 10pcs,1.0,0.93
2026-01-15,KCR 398A,Predator Gold Energy Drink,400ml x 12pcs,82.0,393.6
2026-01-15,KCG 013L,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,1.0,0.72
2026-01-15,KCU 273E,Biryani Rice,Flamingo -25 KG,1.0,25.0
2026-01-15,KCX 077s,Afia Mango,250ml x 12 packs,1.0,3.45
2026-01-15,KDH 265A,Soko Home Baking Flour,2kg x 12 pkts - Bale,4.0,96.0
2026-01-15,KCR 380A,Minute Maid Tropical Juice,400ml x 12pcs,1.0,4.8
2026-01-15,KCR 378A,Chapa Mandashi Baking Powder,100g x 12pcs,2.0,2.4
2026-01-15,KAY 414M,Cadbury Dairy Milk Chocolate,9g x 16pcs,0.0,0.0
2026-01-15,KCY 042Y,Tam Tam Tomato Paste,50g x 25 sachets,2.0,2.5
2026-01-15,KBS 419T,Sunveat Wafers Assorted,15g x 72pcs,2.0,2.4
2026-01-15,KCR 381a,Coca-Cola,2L x 6pcs,3.0,36.0
2026-01-15,KCR 383A,Raha Drinking Chocolate,6 x 24 x 8gms,2.0,2.0
2026-01-15,KCE 477L,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-01-15,KCE 477L,Ariel Original,30g x 18 pcs(3 Strips),1.0,1.0
2026-01-15,KCX 077s,Wrigley's Orbit Chewing Gum,Peppermint - 1 pkt x 50pcs,1.0,0.85
2026-01-15,KCY 427Y,Indomie Noodles Beef,Jumbo 120g x 20 Carton,6.0,14.4
2026-01-15,KBS 016T,Bic 1 shaver,1 strip X 12pcs,1.0,0.01
2026-01-15,KCR 380A,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-01-15,KCU 273E,Fanta Passion,2L x 6pcs,5.0,60.0
2026-01-15,KCR 385a,SunVeat Nice Biscuits,30 packets x 10pcs,3.0,3.6
2026-01-15,KBS 419T,Power Play  Energy Drink,400ml x 12pcs,3.0,14.4
2026-01-15,Kbn 692W,Nutrameal Sugar ,250g x 40 packets,3.0,30.0
2026-01-15,kcr 384a,Power Play  Energy Drink,400ml x 12pcs,4.0,19.2
2026-01-15,KCX 077s,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-01-15,KCQ 720Y,Sprite,350ml x 12pcs,1.0,4.2
2026-01-15,KCE 477L,Panadol Extra,1 packet x 100 pcs,1.0,0.5
2026-01-15,KBT 141D,Coca-Cola,1L x 12pcs,16.0,195.2
2026-01-15,KDD 288Y,Fresh Cool Gum,Assorted 4's 1pkt x 25pcs,1.0,0.14
2026-01-15,KCQ 720Y,Fahari ya Kenya,50g x 10 pcs,1.0,0.5
2026-01-15,KCR 378A,WOW Barbeque,13g x 12 packets x 4 strips,1.0,0.65
2026-01-15,KCL 309P,Soko Maize Flour,1kg x 24 Packets,4.0,96.0
2026-01-15,KBT 141D,Ajab Home Baking Flour,1kg x 24 Packets,3.0,72.0
2026-01-15,KCX 077s,Original Muguka Bubble gum,1pkt x 100pcs,1.0,0.28
2026-01-15,KBT 141D,Biryani Rice,Flamingo -25 KG,1.0,25.0
2026-01-15,KCY 427Y,Fanta Passion,2L x 6pcs,5.0,60.0
2026-01-15,KBS 419T,Monster Energy,Original - 500ml x 4 cans,3.0,6.0
2026-01-15,KCR 378A,Action Tablets,1 Packet x 100pcs,3.0,3.0
2026-01-15,KDD 288Y,Brown Sugar,50kg sack,4.0,200.0
2026-01-15,KCY 427Y,Fahari ya Kenya,250g x 4 pcs,1.0,1.0
2026-01-15,KCR 381a,Soko Maize Flour,1kg x 24 Packets,2.0,48.0
2026-01-15,KCL 309P,Nutrameal Sugar ,250g x 40 packets,1.0,10.0
2026-01-15,KCL 309P,Tajiri Pop Lollipops,Tongue Painter - 1 jar x 25 Pieces,0.0,0.0
2026-01-15,KCR 398A,Rhino Matchbox,10 x 10 x 1 Outer,2.0,1.6
2026-01-15,KCR 383A,MacCoffee Classic,1.6g x 72pcs,1.0,0.12
2026-01-15,KBS 419T,Royco Mchuzi Mix - Chicken Original,5g x 24 sachets (2 strips),1.0,0.12
2026-01-15,KCY 427Y,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,5.0,12.0
2026-01-15,KBT 141D,Prestige Margarine Original,250g x 2 tubs,1.0,0.5
2026-01-15,KDD 288Y,Safari Lemonade,300ml x 12 bottles,11.0,50.6
2026-01-15,KBS 016T,Tam Tam Tomato Paste,50g x 25 sachets,2.0,2.5
2026-01-15,KAY 414M,Fahari ya Kenya,250g x 4 pcs,2.0,2.0
2026-01-15,KCE 477L,Biryani Rice,Flamingo -25 KG,3.0,75.0
2026-01-15,KCN 315G,Doffi Washing Detergent - Pink,500g x 12 packets,2.0,1620.0
2026-01-15,KDD 288Y,Gofrut Multifruit Juice,1L x 6pcs,1.0,6.2
2026-01-15,KCQ 720Y,Fanta Blackcurrant,2L x 6pcs,7.0,84.0
2026-01-15,KDD 288Y,Fanta Orange,500ml x 12pcs,1.0,6.0
2026-01-15,kcr 384a,Fanta Blackcurrant,2L x 6pcs,4.0,48.0
2026-01-15,KBT 141D,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,2.0,0.56
2026-01-15,KCQ 720Y,Postman Cooking Oil,20 Litre Jerrycan,5.0,100.0
2026-01-15,kcr 384a,210 Wheat Flour,2kg x 12 packets,1.0,24.0
2026-01-15,kcr 384a,Big Giant Lollipop-Assorted,1pkt x 50pcs,1.0,1.18
2026-01-15,KCY 427Y,210 Maize Flour,1kg x 24 packets,1.0,24.0
2026-01-15,KCY 042Y,Kensalt,1kg x 20pcs,1.0,20.0
2026-01-15,KCR 398A,Minute Maid Mango Juice,1L x 12pcs,1.0,12.0
2026-01-15,KCR 398A,Minute Maid Orange Pulpy,400ml x 12pcs,2.0,9.6
2026-01-15,kcr 384a, Whitedent Herbal T/paste,40g x 12pcs,1.0,0.48
2026-01-15,KBT 141D,Soko Home Baking Flour,2kg x 12 pkts - Bale,5.0,120.0
2026-01-15,KCR 380A,Fanta Orange,2L x 6pcs,2.0,24.0
2026-01-15,KBS 871Z,Soko Maize Flour,1kg x 24 Packets,1.0,24.0
2026-01-15,KCR 383A,ENO Tums,1 packet x 100 pcs,1.0,0.5
2026-01-15,KCR 382A,Dasani Water,500ml x 12pcs,6.0,36.0
2026-01-15,KCN 315G,Rosy Smart Serviettes,1 x 18 packets,1.0,3.0
2026-01-15,KBT 141D,Wrigley's P.K Chewing Gum,Peppermint 1pkt x 50pcs,2.0,0.56
2026-01-15,kcr 384a,210 Maize Flour,2kg x 12 packets,2.0,48.0
2026-01-15,KCX 077s,Soko Maize Flour,2kg x 12 pkts - Bale,7.0,168.0
2026-01-15,KCX 077s,Bic Cristal Medium Black Pen,1 Packet x 25pcs,1.0,0.16
2026-01-15,KCN 315G,Royco Mchuzi Mix - Chicken Original,5g x 24 sachets (2 strips),1.0,0.12
2026-01-15,KBS 419T,Panadol Extra,1 packet x 100 pcs,3.0,1.5
2026-01-15,KBS 419T,Minute Maid Mango Juice,400ml x 12pcs,3.0,14.4
2026-01-15,Kbn 692W,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-01-15,KAY 414M,Fanta Passion,2L x 6pcs,2.0,24.0
2026-01-15,KBS 016T,SunVeat Happy Happy Mango Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-15,KCL 309P,Raha Cocoa Powder,8g x 24 sachets,3.0,0.57
2026-01-15,KCX 077s,Chapa Mandashi Baking Powder,100g x 12pcs,2.0,2.4
2026-01-15,kcr 384a,Kensalt,500g x 40pcs,2.0,40.0
2026-01-15,KCN 315G,Kisskids Diapers Dark Blue High Count,Large 1pkt x 40pcs,0.0,0.0
2026-01-15,KCL 309P,Panadol Advance,1 packet x 100 pcs,2.0,1.0
2026-01-15,KCG 013L,Nutrameal Sugar ,250g x 40 packets,1.0,10.0
2026-01-15,KCU 273E,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-01-15,KCR 378A,Toss Blue Detergent Powder,20g x 24 sachets (2 strips),2.0,0.96
2026-01-15,KCR 378A,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,3.0,7.2
2026-01-15,KCX 077s,Nuvita Strawberry Cream Biscuits ,60 x 2pcs,1.0,1.38
2026-01-15,KCX 077s,Postman Cooking Oil,20 Litre Jerrycan,5.0,100.0
2026-01-15,KCX 077s,Softcare Diapers Gold - High Count,6 packets x 42pcs - Medium - Bale,1.0,8.5
2026-01-15,KDD 288Y,Sunveat Wafers Assorted,15g x 72pcs,2.0,2.4
2026-01-15,Kbn 692W,Nuvita Malt & Milk Biscuits,72 packets x 4pcs,1.0,0.88
2026-01-15,KCY 427Y,Sumo Premium Candles,12 Packets X 8Pcs,1.0,2.88
2026-01-15,KCY 042Y,Safari Lemonade,300ml x 12 bottles,23.0,105.8
2026-01-15,KCR 382A,Nuvita Nice Biscuits,30 packets x 10pcs,1.0,0.87
2026-01-15,KBS 419T,Coca-Cola,1L x 12pcs,8.0,97.6
2026-01-15,KCR 378A,Minute Maid Orange Pulpy,400ml x 12pcs,1.0,4.8
2026-01-15,kcr 384a,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,1.0,0.28
2026-01-15,KCX 077s,Sumo Premium Candles,12 Packets X 8Pcs,2.0,5.76
2026-01-15,KCU 273E,Amara Cocoa Butter Lotion,200ml x 12pcs,1.0,2.82
2026-01-15,KCR 378A,Royco Mchuzi Mix - Chicken Original,7g x 24 sachets (2 strips),3.0,0.6
2026-01-15,KCR 378A,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-01-15,KCX 077s,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-01-15,kcr 384a,Fahari ya Kenya,50g x 10 pcs,2.0,1.0
2026-01-15,KCY 427Y,Fanta Blackcurrant,2L x 6pcs,2.0,24.0
2026-01-15,KCE 477L,Kabras Sugar,1kg x 20 Packets,3.0,60.0
2026-01-15,KCX 077s,Fresh Cool Gum,Menthol 1pack x 15 x 10pcs,2.0,0.28
2026-01-15,kcr 384a,Safari Lemonade,300ml x 12 bottles,14.0,64.4
2026-01-15,KBT 141D,Nuvita Coconut Biscuits,72 packets x 4pcs,1.0,0.92
2026-01-15,KCR 383A,Fanta Orange,2L x 6pcs,3.0,36.0
2026-01-15,KDK 404Q,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-01-15,KCN 315G,Indomie Noodles Chicken,70g x 5 in 1 pack,2.0,6.2
2026-01-15,KCN 315G,Sossi Classic Chunks,35g x 12 packets,2.0,0.84
2026-01-15,KBS 016T,Kensalt,200gm x 30,1.0,6.0
2026-01-15,KBT 141D,Monster Energy,Original - 500ml x 4 cans,1.0,2.0
2026-01-15,KCX 077s,Soko Maize Flour,1kg x 24 Packets,3.0,72.0
2026-01-15,KCY 427Y,Ting Ting Passion,1pkt x 50pcs,1.0,0.42
2026-01-15,KBS 016T,Tajiri Pop Lollipops,Tongue Painter - 1 jar x 25 Pieces,0.0,0.0
2026-01-15,KBS 419T,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,4.0,2.88
2026-01-15,KCE 477L,Raha Drinking Chocolate,6 x 24 x 8gms,2.0,2.0
2026-01-15,KCR 378A,Onga Mchuzi Mix Chicken ,7g x 12 sachets	,2.0,0.16
2026-01-15,KCY 427Y,Wrigley's Orbit Chewing Gum,Mixed Fruit - 1 pkt x 50pcs,2.0,1.7
2026-01-15,KCY 427Y,Acacia Kids Fruit Drink ,Blue Raspberry 200ml x 12 Pouches,1.0,2.75
2026-01-15,KDK 404Q,Fahari ya Kenya,100g x 10 pcs,0.0,0.0
2026-01-15,KDD 288Y,Salit Cooking Oil,12 x 500ml Carton,0.0,0.0
2026-01-15,KCG 013L,MacCoffee Classic,1.6g x 72pcs,2.0,0.24
2026-01-15,KCR 380A,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-01-15,KCE 477L,Coca-Cola,1L x 12pcs,16.0,195.2
2026-01-15,KCR 385a,Tajiri Pop Lollipops,Passion - 1 jar x 25 Pieces,0.0,0.0
2026-01-15,KCG 013L,Sprite,2L x 6pcs,1.0,12.0
2026-01-15,KCG 013L,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,1.0,0.28
2026-01-15,KCL 309P,Sossi Classic Chunks,70g x 12 packets,1.0,0.84
2026-01-15,KCL 309P,MacCoffee 3in1 White Coffee,15g x 24 sachets (2 dozen),2.0,0.76
2026-01-15,KCY 042Y,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-01-15,KAY 414M,Ajab Home Baking Flour,1kg x 24 Packets,1.0,24.0
2026-01-15,KCY 427Y,Sunveat Fun Toys Rings,Tomato - 12g x 30 packets,1.0,0.4
2026-01-15,KCR 378A,Postman Cooking Oil,20 Litre Jerrycan,3.0,60.0
2026-01-15,KCY 427Y,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-01-15,KCN 315G,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-01-15,KCR 385a,Soko Maize Flour,1kg x 24 Packets,3.0,72.0
2026-01-15,KCL 309P,Kotex Maxi Essential Long Pads,7 x 4packets,4.0,0.8
2026-01-15,KCR 383A,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-01-15,KCL 309P,OMO Extra Fresh,40g x 24 sachets (2 strips),2.0,1.92
2026-01-15,KCL 309P,Minute Maid Orange Pulpy,400ml x 12pcs,2.0,9.6
2026-01-15,KBS 419T,Brown Plain Paper Bag,1kg x 50pcs,2.0,0.8
2026-01-15,KCY 042Y,Coca-Cola,2L x 6pcs,4.0,48.0
2026-01-15,KCN 315G,Fanta Orange,500ml x 12pcs,2.0,12.0
2026-01-15,kcr 384a,Coca-Cola,1L x 12pcs,9.0,109.8
2026-01-15,KCG 013L,Predator Gold Energy Drink,400ml x 12pcs,25.0,120.0
2026-01-15,KBS 419T,Soko Maize Flour,2kg x 12 pkts - Bale,4.0,96.0
2026-01-15,KCR 378A,Eveready Heavy Duty Batteries -Red,AAA-10Pairs X 2pcs,1.0,0.15
2026-01-15,KCE 477L,Dola Gold Maize Flour,2kg x 12 packets,1.0,24.0
2026-01-15,KBT 141D,Postman Cooking Oil,10 Litre Jerrycan,3.0,30.0
2026-01-15,KDK 404Q,Ariel Lavender,30gx18pcs(3 strips),1.0,1.0
2026-01-15,KCG 013L,Minute Maid Tropical Juice,400ml x 12pcs,2.0,9.6
2026-01-15,KBS 871Z,Prestige Margarine Original,250g x 2 tubs,1.0,0.5
2026-01-15,KCE 477L,Bic 1 shaver,1 strip X 12pcs,1.0,0.01
2026-01-15,KCL 309P,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-01-15,KBS 419T,SunVeat Happy Happy Orange Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-15,KBS 419T,Fanta Orange,2L x 6pcs,5.0,60.0
2026-01-15,KCQ 720Y,Techpak Clear Plastic Cups,200ml x 25pcs,1.0,0.01
2026-01-15,kcr 384a,Sossi Classic Chunks,70g x 12 packets,2.0,1.68
2026-01-15,KBT 141D,Power Play  Energy Drink,400ml x 12pcs,5.0,24.0
2026-01-15,Kbn 692W,Vybez Chicklet Assorted,1jar x 100pcs,1.0,1.0
2026-01-15,KDK 404Q,Ajab Home Baking Flour,2kg x 12 Packets,23.0,552.0
2026-01-15,KCN 315G,Excel Pure Glucose,50G X 12pcs,1.0,1.0
2026-01-15,KCY 427Y,Coca-Cola,350ml x 12pcs,3.0,12.6
2026-01-15,KCY 042Y,Nuvita Crunchy Lemon,60x3pcs Carton,1.0,1.38
2026-01-15,KBS 016T,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,2.0,2.84
2026-01-15,KCL 309P,Rosy Extra White Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-01-15,KCR 385a,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),3.0,6.6
2026-01-15,KCQ 720Y,Fanta Orange,2L x 6pcs,8.0,96.0
2026-01-15,KBT 141D,Fanta Blackcurrant,2L x 6pcs,16.0,192.0
2026-01-15,KDK 404Q,Safari Lemonade,300ml x 12 bottles,11.0,50.6
2026-01-15,KCR 378A,Softcare  Space Diapers  - Jumbo,XL - 1 packet x 60 pcs,1.0,2.3
2026-01-15,KCG 013L,Postman Cooking Oil,20 Litre Jerrycan,12.0,240.0
2026-01-15,KCR 383A,Biryani Rice,Flamingo -25 KG,1.0,25.0
2026-01-15,KCR 398A,Fanta Blackcurrant,350ml x 12pcs,6.0,25.2
2026-01-15,KCR 398A,Fanta Passion,2L x 6pcs,2.0,24.0
2026-01-15,KCR 378A,Sunveat Fun Toys Rings,Cheese - 12g x 30 packets,1.0,0.4
2026-01-15,KDK 404Q,Wrigley's Orbit Chewing Gum,Mixed Fruit - 1 pkt x 50pcs,1.0,0.85
2026-01-15,KCQ 720Y,Chapa Mandashi Baking Powder,100g x 12pcs,4.0,4.8
2026-01-15,KDK 404Q,Nuvita Fruity Banana Biscuits,72 packets x 4pcs,1.0,0.89
2026-01-15,KCN 315G,Toss Blue Detergent Powder,20g x 24 sachets (2 strips),1.0,0.48
2026-01-15,KCR 382A,Coca-Cola,2L x 6pcs,2.0,24.0
2026-01-15,KCE 477L,Fanta Passion,2L x 6pcs,9.0,108.0
2026-01-15,KCR 378A,Big Bang Lollipop,Tongue Painter 1pkt x 50pcs	,0.0,0.0
2026-01-15,KCG 013L,Fanta Blackcurrant,350ml x 12pcs,3.0,12.6
2026-01-15,KCR 381a,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,2.0,4.8
2026-01-15,KCR 383A,Sumo Premium Candles,12 Packets X 8Pcs,2.0,5.76
2026-01-15,KBS 419T,Mount Kenya Milk,ESL 21pcs x 200ml,24.0,100.8
2026-01-15,KCX 077s,210 Maize Flour,1kg x 24 packets,1.0,24.0
2026-01-15,KCQ 720Y,Minute Maid Tropical Juice,400ml x 12pcs,2.0,9.6
2026-01-15,KCX 077s,Quencher Cordial Orange,2 Ltr x 6 pcs,1.0,12.0
2026-01-15,KDD 288Y,Salit Cooking Oil,20 Litres,1.0,20.0
2026-01-15,KCL 309P,Quencher Cordial Pineapple,500ml x 12 pcs,1.0,6.0
2026-01-15,KCR 378A,Royco Mchuzi Mix - Beef Original,5g x 24 sachets (2 strips),2.0,1.0
2026-01-15,KCR 378A,Nutrameal Sugar ,250g x 40 packets,2.0,20.0
2026-01-15,KCE 477L,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),2.0,4.4
2026-01-15,KCU 273E,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-01-15,KAY 414M,Nuvita Crunchy Ginger,60x3pcs Carton,1.0,1.38
2026-01-15,KCY 427Y,Coca-Cola,2L x 6pcs,3.0,36.0
2026-01-15,kcr 384a,Royco Mchuzi Mix - Beef Original,5g x 24 sachets (2 strips),2.0,1.0
